grid_ID,cell_length,cell_area,dist_shore_m,num_trks,trk_length_sum_m,trk_length_sum_km,stand_trk_length_m,X,adjusted_count_sum,count_sum,Y_centroid_UTM_lat,X_centroid_UTM_lon,sst_clim,chlor_clim,bath,bath_buff_500
6504,3838.789772,773818.3024,573.1799314,0,0,0,0,6504,0,0,6452070.967,466919.3454,7.726407528,6.638056755,-82,-64
6505,3726,781550,1719.706616,0,0,0,0,6505,0,0,6452069.021,468138.5633,7.726407528,6.638056755,-52,-52
6506,3726,781550,2452.259998,0,0,0,0,6506,0,0,6452069.021,469363.5633,7.733911514,7.145051003,-81,-81
6507,3726,781550,2110.817149,0,0,0,0,6507,0,0,6452069.021,470588.5633,7.733911514,7.145051003,-87,-91.5
6508,3726,781550,2282.20224,14,6801.03985,6.80103985,0.008701989,6508,0,0,6452069.021,471813.5633,7.937039375,7.347521305,-106,-106
6509,3726,781550,2937.5167,26,23742.08684,23.74208684,0.030378206,6509,0,0,6452069.021,473038.5633,7.937039375,7.347521305,-63,-84
6510,3726,781550,3846.566285,12,5295.96603,5.29596603,0.006776234,6510,0,0,6452069.021,474263.5633,7.937039375,7.347521305,-107,-107
6511,3726,781550,4875.667544,0,0,0,0,6511,47.21571958,1,6452069.021,475488.5633,7.937039375,7.347521305,-104,-115.5
6512,3726,781550,5612.311207,0,0,0,0,6512,0,0,6452069.021,476713.5633,7.690879345,6.714947701,-160,-160
6513,3726,781550,5613.314713,0,0,0,0,6513,0,0,6452069.021,477938.5633,7.690879345,6.714947701,-223,-231.5
6514,3726,781550,4718.573638,0,0,0,0,6514,0,0,6452069.021,479163.5633,7.690879345,6.714947701,-260,-260
6515,3726,781550,3824.750183,4,539.3663666,0.539366367,0.000690124,6515,0,0,6452069.021,480388.5633,7.690879345,6.714947701,-266,-265.5
6516,3726,781550,3016.559111,23,14983.79016,14.98379016,0.019171889,6516,0,0,6452069.021,481613.5633,7.438596249,13.02115536,-265,-265
6517,3726,781550,2549.664461,25,20732.71,20.73271,0.026527682,6517,0,0,6452069.021,482838.5633,7.438596249,13.02115536,-254,-259.5
6518,3726,781550,2235.680669,12,5881.627071,5.881627071,0.007525593,6518,0,0,6452069.021,484063.5633,7.438596249,13.02115536,-166,-166
6519,3726,781550,2199.632051,2,1921.994521,1.921994521,0.002459209,6519,0,0,6452069.021,485288.5633,7.438596249,13.02115536,-207,-221
6520,3726,781550,2146.87887,1,282.6221022,0.282622102,0.000361617,6520,0,0,6452069.021,486513.5633,6.885763168,NA,-230,-230
6521,3726,781550,1677.20841,0,0,0,0,6521,0,0,6452069.021,487738.5633,6.885763168,NA,-201,-188.5
6522,3726,781550,989.0973544,0,0,0,0,6522,0,0,6452069.021,488963.5633,6.885763168,NA,-96,-96
6523,3175.764819,478479.0357,286.1428108,0,0,0,0,6523,0,0,6452025.69,489971.8509,6.885763168,NA,20,20
6524,2553.545566,196744.7609,83.31698591,0,0,0,0,6524,0,0,6452075.569,491864.0238,6.418317795,2.00289011,7,7
6525,4010.173897,741403.0447,270.2158112,0,0,0,0,6525,0,0,6452069.577,492633.9886,6.418317795,2.00289011,11,9.5
6526,3681.828279,769312.8142,577.4552916,0,0,0,0,6526,0,0,6452073.027,493854.5002,6.418317795,2.00289011,10,10
6528,4472.868808,606980.6288,227.5757096,0,0,0,0,6528,0,0,6452073.351,496397.856,7.953810692,5.504801273,-162,-162
6529,3726,781550,1246.753818,0,0,0,0,6529,0,0,6452069.021,497538.5633,7.953810692,5.504801273,-115,-117
6530,3726,781550,2343.316913,0,0,0,0,6530,0,0,6452069.021,498763.5633,7.953810692,5.504801273,-165,-165
6531,3726,781550,3454.765909,1,646.2071227,0.646207123,0.000826828,6531,0,0,6452069.021,499988.5633,7.953810692,5.504801273,-469,-533.5
6532,3726,781550,4492.208161,0,0,0,0,6532,0,0,6452069.021,501213.5633,7.534368038,1.358738303,-660,-660
6533,3726,781550,3324.677452,0,0,0,0,6533,0,0,6452069.021,502438.5633,7.534368038,1.358738303,-628,-587.5
6534,3726,781550,2159.058309,0,0,0,0,6534,0,0,6452069.021,503663.5633,7.534368038,1.358738303,-578,-578
6577,5440.270395,747147.0329,34.10650783,0,0,0,0,6577,0,0,6452703.365,404449.8795,5.97564888,1.396856308,-6,-12
6578,3726,781550,693.5201953,0,0,0,0,6578,0,0,6452707.021,405663.5633,5.97564888,1.396856308,-35,-32
6579,3726,781550,833.4007347,0,0,0,0,6579,0,0,6452707.021,406888.5633,5.97564888,1.396856308,-137,-130
6580,3726,781550,1627.264822,0,0,0,0,6580,0,0,6452707.021,408113.5633,6.123389244,1.273550749,-249,-218
6581,3726,781550,2750.506598,12,7480.495454,7.480495454,0.009571359,6581,0,0,6452707.021,409338.5633,6.123389244,1.273550749,-261,-257.5
6582,3726,781550,3934.9501,17,9487.860947,9.487860947,0.0121398,6582,0,0,6452707.021,410563.5633,6.123389244,1.273550749,-266,-265.5
6583,3726,781550,5077.886397,0,0,0,0,6583,0,0,6452707.021,411788.5633,6.123389244,1.273550749,-161,-148.5
6584,3726,781550,3939.979097,4,2831.491182,2.831491182,0.003622918,6584,0,0,6452707.021,413013.5633,6.189755917,1.259540081,-103,-103
6585,3726,781550,2874.576545,1,703.5413823,0.703541382,0.000900187,6585,0,0,6452707.021,414238.5633,6.189755917,1.259540081,-144,-147.5
6586,3726,781550,2001.04856,0,0,0,0,6586,0,0,6452707.021,415463.5633,6.189755917,1.259540081,-157,-157
6587,3726,781550,1215.194756,0,0,0,0,6587,0,0,6452707.021,416688.5633,6.189755917,1.259540081,-169,-165
6588,4657.843811,736033.9678,412.7922599,0,0,0,0,6588,0,0,6452712.645,417882.4239,6.480877399,1.215990901,14,14
6607,2370.336058,345436.7108,293.5139444,0,0,0,0,6607,0,0,6452727.42,463575.9369,7.726407528,6.638056755,31,21
6608,3726,781550,446.5319299,0,0,0,0,6608,0,0,6452707.021,464463.5633,7.726407528,6.638056755,2,6.5
6609,4299.652815,684618.6102,155.0891835,0,0,0,0,6609,0,0,6452735.05,465711.8962,7.726407528,6.638056755,31,22.5
6610,3726,781550,962.7775658,0,0,0,0,6610,0,0,6452707.021,466913.5633,7.726407528,6.638056755,-82,-73.5
6611,3726,781550,1940.876656,0,0,0,0,6611,0,0,6452707.021,468138.5633,7.726407528,6.638056755,-52,-53.5
6612,3726,781550,3046.645324,0,0,0,0,6612,0,0,6452707.021,469363.5633,7.733911514,7.145051003,-81,-81
6613,3726,781550,2748.19264,12,5244.04821,5.24404821,0.006709805,6613,0,0,6452707.021,470588.5633,7.733911514,7.145051003,-87,-91.5
6614,3726,781550,2886.726208,26,23555.25348,23.55525348,0.030139151,6614,1.784522449,1,6452707.021,471813.5633,7.937039375,7.347521305,-106,-106
6615,3726,781550,3434.213852,14,6859.880616,6.859880616,0.008777277,6615,99.92730569,1,6452707.021,473038.5633,7.937039375,7.347521305,-63,-84
6616,3726,781550,4262.465713,0,0,0,0,6616,0,0,6452707.021,474263.5633,7.937039375,7.347521305,-107,-107
6617,3726,781550,5212.97977,0,0,0,0,6617,0,0,6452707.021,475488.5633,7.937039375,7.347521305,-104,-115.5
6618,3726,781550,6144.617845,0,0,0,0,6618,0,0,6452707.021,476713.5633,7.690879345,6.714947701,-160,-160
6619,3726,781550,5207.084299,2,889.0784706,0.889078471,0.001137584,6619,0,0,6452707.021,477938.5633,7.690879345,6.714947701,-223,-231.5
6620,3726,781550,4282.297197,11,5615.070841,5.615070841,0.007184532,6620,16.81080269,2,6452707.021,479163.5633,7.690879345,6.714947701,-260,-260
6621,3726,781550,3388.473742,25,24426.40907,24.42640907,0.031253802,6621,0,0,6452707.021,480388.5633,7.690879345,6.714947701,-266,-265.5
6622,3726,781550,2506.960308,24,16470.8149,16.4708149,0.02107455,6622,0,0,6452707.021,481613.5633,7.438596249,13.02115536,-265,-265
6623,3726,781550,1932.977644,6,4166.525085,4.166525085,0.005331105,6623,0,0,6452707.021,482838.5633,7.438596249,13.02115536,-254,-259.5
6624,3726,781550,1618.993852,2,2061.27903,2.06127903,0.002637424,6624,0,0,6452707.021,484063.5633,7.438596249,13.02115536,-166,-166
6625,3726,781550,1565.781452,1,33.1186826,0.033118683,4.24E-05,6625,0,0,6452707.021,485288.5633,7.438596249,13.02115536,-207,-221
6626,3726,781550,1682.596488,0,0,0,0,6626,0,0,6452707.021,486513.5633,6.885763168,NA,-230,-230
6627,3726,781550,1058.705526,0,0,0,0,6627,0,0,6452707.021,487738.5633,6.885763168,NA,-201,-188.5
6628,3632.015769,768664.9271,531.4706966,0,0,0,0,6628,0,0,6452702.597,488954.1681,6.885763168,NA,-96,-96
6629,1570.658166,105697.9258,108.2850823,0,0,0,0,6629,0,0,6452545.652,489725.0729,6.885763168,NA,20,12.5
6630,1119.377806,40586.52816,47.31220778,0,0,0,0,6630,0,0,6452444.834,491754.0246,6.418317795,2.00289011,7,8.5
6631,2905.589926,413709.4461,282.8770212,0,0,0,0,6631,0,0,6452695.444,492923.4516,6.418317795,2.00289011,8,8
6634,3687.890063,647687.2134,475.8288598,0,0,0,0,6634,0,0,6452716.243,496415.3961,7.953810692,5.504801273,-162,-162
6635,3726,781550,1531.147373,0,0,0,0,6635,0,0,6452707.021,497538.5633,7.953810692,5.504801273,-115,-117
6636,3726,781550,2242.153999,0,0,0,0,6636,0,0,6452707.021,498763.5633,7.953810692,5.504801273,-165,-165
6637,3726,781550,3237.383812,1,202.5962259,0.202596226,0.000259224,6637,0,0,6452707.021,499988.5633,7.953810692,5.504801273,-469,-533.5
6638,3726,781550,4351.471398,0,0,0,0,6638,0,0,6452707.021,501213.5633,7.534368038,1.358738303,-660,-660
6639,3726,781550,3149.246843,0,0,0,0,6639,0,0,6452707.021,502438.5633,7.534368038,1.358738303,-628,-587.5
6640,3726,781550,1962.829389,0,0,0,0,6640,0,0,6452707.021,503663.5633,7.534368038,1.358738303,-578,-578
6682,8769.827581,542136.0818,68.83882867,0,0,0,0,6682,0,0,6453283.528,404462.4311,5.783774853,1.34178257,18,14
6683,4376.657868,774588.6847,150.0640459,0,0,0,0,6683,0,0,6453344.247,405666.2197,5.783774853,1.34178257,-14,-6
6684,4228.910963,763446.9564,267.0758518,0,0,0,0,6684,0,0,6453339.051,406895.0285,5.783774853,1.34178257,-30,-58.5
6685,3726,781550,1408.908546,0,0,0,0,6685,0,0,6453345.021,408113.5633,6.00235033,1.255883932,-278,-264
6686,3726,781550,2627.226491,5,1255.43844,1.25543844,0.001606344,6686,0,0,6453345.021,409338.5633,6.00235033,1.255883932,-251,-245.5
6687,3726,781550,3849.787628,25,15856.24872,15.85624872,0.020288208,6687,0,0,6453345.021,410563.5633,6.00235033,1.255883932,-254,-247
6688,3726,781550,5073.525453,3,1356.368242,1.356368242,0.001735485,6688,15.32887311,1,6453345.021,411788.5633,6.00235033,1.255883932,-222,-195
6689,3726,781550,4247.509033,4,2801.824674,2.801824674,0.003584959,6689,0,0,6453345.021,413013.5633,6.147939205,1.23627913,-99,-115
6690,3726,781550,3283.456717,1,666.5426242,0.666542624,0.000852847,6690,0,0,6453345.021,414238.5633,6.147939205,1.23627913,-118,-126.5
6691,3726,781550,2508.538353,0,0,0,0,6691,0,0,6453345.021,415463.5633,6.147939205,1.23627913,-132,-129.5
6692,3726,781550,1716.595464,0,0,0,0,6692,0,0,6453345.021,416688.5633,6.147939205,1.23627913,-186,-192
6693,3726,781550,727.1543657,0,0,0,0,6693,0,0,6453345.021,417913.5633,6.467528343,NA,-102,-129.5
6716,2932.640027,468281.4224,334.0468468,0,0,0,0,6716,0,0,6453361.843,463480.7705,7.726407528,6.638056755,-49,-13
6717,3726,781550,1035.769284,0,0,0,0,6717,0,0,6453345.021,464463.5633,7.726407528,6.638056755,-30,-37.5
6718,3726,781550,679.4528778,0,0,0,0,6718,0,0,6453345.021,465688.5633,7.726407528,6.638056755,-81,-87
6719,3726,781550,1420.498606,0,0,0,0,6719,0,0,6453345.021,466913.5633,7.726407528,6.638056755,-96,-93
6720,3726,781550,2279.006694,0,0,0,0,6720,0,0,6453345.021,468138.5633,7.726407528,6.638056755,-89,-90
6721,3726,781550,3320.806971,8,3889.680508,3.889680508,0.00497688,6721,0,0,6453345.021,469363.5633,7.733911514,7.145051003,-102,-101
6722,3726,781550,3385.803381,26,23052.50831,23.05250831,0.029495884,6722,0,0,6453345.021,470588.5633,7.733911514,7.145051003,-120,-131
6723,3726,781550,3501.91752,16,8517.840765,8.517840765,0.010898651,6723,0,0,6453345.021,471813.5633,7.937039375,7.347521305,-126,-129.5
6724,3726,781550,3970.014165,1,159.9231829,0.159923183,0.000204623,6724,0,0,6453345.021,473038.5633,7.937039375,7.347521305,-129,-134.5
6725,3726,781550,4706.115422,0,0,0,0,6725,0,0,6453345.021,474263.5633,7.937039375,7.347521305,-153,-147.5
6726,3726,781550,5600.854532,0,0,0,0,6726,0,0,6453345.021,475488.5633,7.937039375,7.347521305,-179,-186.5
6727,3726,781550,5932.164618,2,1181.385953,1.181385953,0.001511594,6727,0,0,6453345.021,476713.5633,7.690879345,6.714947701,-237,-224
6728,3726,781550,4851.003993,18,11310.26191,11.31026191,0.014471578,6728,15.32887311,1,6453345.021,477938.5633,7.690879345,6.714947701,-260,-265
6729,3726,781550,3850.953467,27,27982.49677,27.98249677,0.035803847,6729,0,0,6453345.021,479163.5633,7.690879345,6.714947701,-265,-267
6730,3726,781550,2952.197301,20,10563.81448,10.56381448,0.013516492,6730,0,0,6453345.021,480388.5633,7.690879345,6.714947701,-264,-264
6731,3726,781550,2058.373846,5,4478.713045,4.478713045,0.005730552,6731,0,0,6453345.021,481613.5633,7.438596249,13.02115536,-280,-276
6732,3726,781550,1319.447319,2,1715.367401,1.715367401,0.002194827,6732,0,0,6453345.021,482838.5633,7.438596249,13.02115536,-293,-296
6733,3726,781550,1002.307034,0,0,0,0,6733,0,0,6453345.021,484063.5633,7.438596249,13.02115536,-210,-212.5
6734,3726,781550,931.9308528,0,0,0,0,6734,0,0,6453345.021,485288.5633,7.438596249,13.02115536,-174,-182
6735,3726,781550,1071.415423,0,0,0,0,6735,0,0,6453345.021,486513.5633,6.885763168,NA,-153,-158
6736,3708.560766,780765.9322,440.651171,0,0,0,0,6736,0,0,6453344.708,487737.9746,6.885763168,NA,-129,-108.5
6737,2930.268352,363641.823,193.9788876,0,0,0,0,6737,0,0,6453246.619,488717.6567,6.885763168,NA,5,12
6741,3632.340079,762640.8656,590.705525,0,0,0,0,6741,0,0,6453350.128,496327.828,7.953810692,5.504801273,-194,-147
6742,3726,781550,997.7020015,0,0,0,0,6742,0,0,6453345.021,497538.5633,7.953810692,5.504801273,-28,-32
6743,3726,781550,1856.760262,0,0,0,0,6743,0,0,6453345.021,498763.5633,7.953810692,5.504801273,-238,-191.5
6744,3726,781550,2983.447345,0,0,0,0,6744,0,0,6453345.021,499988.5633,7.953810692,5.504801273,-560,-588
6745,3726,781550,4165.891403,0,0,0,0,6745,0,0,6453345.021,501213.5633,7.534368038,1.358738303,-687,-666.5
6746,3726,781550,3087.998297,0,0,0,0,6746,0,0,6453345.021,502438.5633,7.534368038,1.358738303,-546,-564
6747,3726,781550,1863.039237,0,0,0,0,6747,0,0,6453345.021,503663.5633,7.534368038,1.358738303,-625,-540.3333333
6788,5138.222735,414336.0005,116.6949431,0,0,0,0,6788,0,0,6453869.002,405718.3549,5.783774853,1.34178257,-14,-14
6789,4223.57128,745245.474,299.0876726,0,0,0,0,6789,0,0,6453978.661,406911.7591,5.783774853,1.34178257,4,4
6790,3726,781550,1456.046034,0,0,0,0,6790,0,0,6453983.021,408113.5633,6.00235033,1.255883932,-198,-198
6791,3726,781550,2652.614071,0,0,0,0,6791,0,0,6453983.021,409338.5633,6.00235033,1.255883932,-242,-238
6792,3726,781550,3857.398993,22,12803.48521,12.80348521,0.01638217,6792,0,0,6453983.021,410563.5633,6.00235033,1.255883932,-228,-228
6793,3726,781550,4912.907799,17,8011.134368,8.011134368,0.010250316,6793,0,0,6453983.021,411788.5633,6.00235033,1.255883932,-236,-221
6794,3726,781550,4623.128669,4,2181.040604,2.181040604,0.00279066,6794,0,0,6453983.021,413013.5633,6.147939205,1.23627913,-125,-146.5
6795,3726,781550,3756.737111,3,1475.006438,1.475006438,0.001887284,6795,0,0,6453983.021,414238.5633,6.147939205,1.23627913,-111,-108
6796,3726,781550,2970.04411,0,0,0,0,6796,0,0,6453983.021,415463.5633,6.147939205,1.23627913,-80,-88.5
6797,3726,781550,2044.025342,0,0,0,0,6797,0,0,6453983.021,416688.5633,6.147939205,1.23627913,-170,-209
6798,3726,781550,1235.395257,0,0,0,0,6798,0,0,6453983.021,417913.5633,6.467528343,NA,-152,-179
6822,3138.325924,453967.1146,230.2449626,0,0,0,0,6822,0,0,6454090.316,460673.3199,7.401854515,2.133049965,-6,-6
6823,1586.172322,40885.36603,0,0,0,0,0,6823,0,0,6454204.956,462311.6258,7.401854515,2.133049965,19,13
6824,3582.800195,747189.6725,455.9594742,0,0,0,0,6824,0,0,6453993.535,463262.8052,7.401854515,2.133049965,-59,-73
6825,3726,781550,1458.786489,0,0,0,0,6825,0,0,6453983.021,464463.5633,7.726407528,6.638056755,-87,-87
6826,3726,781550,1278.613168,0,0,0,0,6826,0,0,6453983.021,465688.5633,7.726407528,6.638056755,-95,-96.5
6827,3726,781550,1885.129793,0,0,0,0,6827,0,0,6453983.021,466913.5633,7.726407528,6.638056755,-112,-112
6828,3726,781550,2725.10026,6,3469.484163,3.469484163,0.004439235,6828,0,0,6453983.021,468138.5633,7.726407528,6.638056755,-113,-115
6829,3726,781550,3642.624913,26,21140.54582,21.14054582,0.027049512,6829,0,0,6453983.021,469363.5633,7.733911514,7.145051003,-140,-140
6830,3726,781550,4023.537533,20,10536.29463,10.53629463,0.01348128,6830,1,1,6453983.021,470588.5633,7.733911514,7.145051003,-141,-152
6831,3726,781550,4123.874108,2,558.4586102,0.55845861,0.000714553,6831,23.75556191,1,6453983.021,471813.5633,7.937039375,7.347521305,-156,-156
6832,3726,781550,4530.689244,0,0,0,0,6832,0,0,6453983.021,473038.5633,7.937039375,7.347521305,-183,-189
6833,3726,781550,5190.425684,0,0,0,0,6833,0,0,6453983.021,474263.5633,7.937039375,7.347521305,-197,-197
6834,3726,781550,6026.322092,6,2334.149397,2.334149397,0.002986564,6834,0,0,6453983.021,475488.5633,7.937039375,7.347521305,-241,-250
6835,3726,781550,5588.225777,27,20453.74458,20.45374458,0.026170743,6835,0,0,6453983.021,476713.5633,7.690879345,6.714947701,-269,-269
6836,3726,781550,4551.077412,29,26235.85263,26.23585263,0.033569001,6836,0,0,6453983.021,477938.5633,7.690879345,6.714947701,-263,-263
6837,3726,781550,3473.102856,17,6899.798089,6.899798089,0.008828351,6837,0,0,6453983.021,479163.5633,7.690879345,6.714947701,-263,-263
6838,3726,781550,2515.92086,5,4374.071913,4.374071913,0.005596663,6838,0,0,6453983.021,480388.5633,7.690879345,6.714947701,-270,-269
6839,3726,781550,1622.097405,2,863.8772328,0.863877233,0.001105338,6839,0,0,6453983.021,481613.5633,7.438596249,13.02115536,-295,-295
6840,3726,781550,744.5390159,0,0,0,0,6840,0,0,6453983.021,482838.5633,7.438596249,13.02115536,-206,-206
6841,3654.278525,768725.6314,392.4966636,0,0,0,0,6841,0,0,6453978.158,484055.0747,7.438596249,13.02115536,1,1
6842,3649.11699,746922.8242,313.2703099,0,0,0,0,6842,0,0,6453969.606,485304.9159,7.438596249,13.02115536,-103,-118.5
6843,3726,781550,437.5648244,0,0,0,0,6843,0,0,6453983.021,486513.5633,6.885763168,NA,-30,-30
6844,3370.040253,449017.2496,320.5057952,0,0,0,0,6844,0,0,6453958.206,487488.5026,6.885763168,NA,18,18
6848,3764.932873,779907.1253,480.4562186,0,0,0,0,6848,0,0,6453982.376,497539.4297,7.953810692,5.504801273,2,-44
6849,3726,781550,1634.968576,0,0,0,0,6849,0,0,6453983.021,498763.5633,7.953810692,5.504801273,-291,-291
6850,3726,781550,2827.752115,0,0,0,0,6850,0,0,6453983.021,499988.5633,7.953810692,5.504801273,-590,-595
6851,3726,781550,4026.885983,0,0,0,0,6851,0,0,6453983.021,501213.5633,7.534368038,1.358738303,-663,-663
6852,3726,781550,3153.162193,0,0,0,0,6852,0,0,6453983.021,502438.5633,7.534368038,1.358738303,-566,-586.5
6891,3612.693219,540140.4443,349.8101171,0,0,0,0,6891,0,0,6454599.628,407071.3893,6.00235033,1.255883932,-41,-18.5
6892,3726,781550,1338.114802,0,0,0,0,6892,0,0,6454621.021,408113.5633,6.00235033,1.255883932,-198,-167
6893,3726,781550,2506.036597,0,0,0,0,6893,0,0,6454621.021,409338.5633,6.00235033,1.255883932,-242,-238
6894,3726,781550,3569.13111,9,4167.716792,4.167716792,0.00533263,6894,0,0,6454621.021,410563.5633,6.00235033,1.255883932,-228,-225
6895,3726,781550,4539.043479,26,17550.03259,17.55003259,0.022455419,6895,0,0,6454621.021,411788.5633,6.00235033,1.255883932,-236,-221
6896,3726,781550,5051.672238,4,1159.650195,1.159650195,0.001483782,6896,0,0,6454621.021,413013.5633,6.147939205,1.23627913,-125,-125
6897,3726,781550,4273.072364,6,3368.82622,3.36882622,0.004310442,6897,0,0,6454621.021,414238.5633,6.147939205,1.23627913,-111,-111
6898,3726,781550,3411.762522,0,0,0,0,6898,0,0,6454621.021,415463.5633,6.147939205,1.23627913,-80,-80
6899,3726,781550,2487.162823,0,0,0,0,6899,0,0,6454621.021,416688.5633,6.147939205,1.23627913,-170,-170
6900,3726,781550,1591.10377,0,0,0,0,6900,0,0,6454621.021,417913.5633,6.467528343,NA,-234,-193
6925,3543.051237,560667.1499,198.4936186,0,0,0,0,6925,0,0,6454694.664,459656.4367,7.401854515,2.133049965,60,60
6926,3726,781550,649.0035941,0,0,0,0,6926,0,0,6454621.021,460788.5633,7.401854515,2.133049965,-6,-1
6927,4568.529434,674404.9814,100.518682,0,0,0,0,6927,0,0,6454655.728,461988.7581,7.401854515,2.133049965,19,16.5
6928,3726,781550,785.0030889,0,0,0,0,6928,0,0,6454621.021,463238.5633,7.401854515,2.133049965,-59,-73
6929,3726,781550,1768.648515,0,0,0,0,6929,0,0,6454621.021,464463.5633,7.726407528,6.638056755,-87,-94.5
6930,3726,781550,1900.815607,0,0,0,0,6930,0,0,6454621.021,465688.5633,7.726407528,6.638056755,-95,-96.5
6931,3726,781550,2390.084744,5,3287.699674,3.287699674,0.00420664,6931,0,0,6454621.021,466913.5633,7.726407528,6.638056755,-112,-112
6932,3726,781550,3189.203352,25,18148.81465,18.14881465,0.023221566,6932,28.96082699,1,6454621.021,468138.5633,7.726407528,6.638056755,-113,-115
6933,3726,781550,4040.267512,22,13396.79644,13.39679644,0.017141317,6933,0,0,6454621.021,469363.5633,7.733911514,7.145051003,-140,-140
6934,3726,781550,4661.344445,2,944.8595491,0.944859549,0.001208956,6934,0,0,6454621.021,470588.5633,7.733911514,7.145051003,-141,-152
6935,3726,781550,4749.929248,0,0,0,0,6935,28.96082699,1,6454621.021,471813.5633,7.937039375,7.347521305,-156,-156
6936,3726,781550,5108.933585,1,166.2777489,0.166277749,0.000212754,6936,0,0,6454621.021,473038.5633,7.937039375,7.347521305,-183,-189
6937,3726,781550,5705.050674,16,6759.389597,6.759389597,0.008648698,6937,0,0,6454621.021,474263.5633,7.937039375,7.347521305,-197,-197
6938,3726,781550,6176.477799,34,28943.26118,28.94326118,0.037033154,6938,13.09770472,1,6454621.021,475488.5633,7.937039375,7.347521305,-241,-250
6939,3726,781550,5201.622446,30,21631.8335,21.6318335,0.027678118,6939,0,0,6454621.021,476713.5633,7.690879345,6.714947701,-269,-269
6940,3726,781550,4227.142174,10,6650.392301,6.650392301,0.008509235,6940,0,0,6454621.021,477938.5633,7.690879345,6.714947701,-263,-263
6941,3726,781550,3169.990205,5,3182.604531,3.182604531,0.00407217,6941,0,0,6454621.021,479163.5633,7.690879345,6.714947701,-263,-263
6942,3726,781550,2099.52022,1,496.6136518,0.496613652,0.000635421,6942,0,0,6454621.021,480388.5633,7.690879345,6.714947701,-270,-269
6943,3726,781550,1185.820964,0,0,0,0,6943,0,0,6454621.021,481613.5633,7.438596249,13.02115536,-295,-295
6944,3486.785294,656101.7149,373.5303994,0,0,0,0,6944,0,0,6454589.517,482756.3464,7.438596249,13.02115536,-206,-206
6945,2101.940536,110760.1087,78.0895777,0,0,0,0,6945,0,0,6454382.81,483755.7278,7.438596249,13.02115536,1,1
6946,948.1493883,11449.90219,16.96576146,0,0,0,0,6946,0,0,6454319.098,485752.0645,6.885763168,NA,-134,-100
6947,2700.877768,148750.8313,67.03949945,0,0,0,0,6947,0,0,6454369.5,486631.5931,6.885763168,NA,-30,-33
6948,1324.09169,73837.31361,77.03462526,0,0,0,0,6948,0,0,6454378.829,487344.2366,6.885763168,NA,18,-9
6951,3941.632002,633274.6251,406.9923468,0,0,0,0,6951,0,0,6454626.235,497650.8305,7.953810692,5.504801273,-90,-90
6952,3726,781550,1517.407062,0,0,0,0,6952,0,0,6454621.021,498763.5633,7.953810692,5.504801273,-291,-291
6953,3726,781550,2741.913681,0,0,0,0,6953,0,0,6454621.021,499988.5633,7.953810692,5.504801273,-590,-595
6954,3726,781550,3966.724981,0,0,0,0,6954,0,0,6454621.021,501213.5633,7.534368038,1.358738303,-663,-663
6955,3726,781550,3026.142809,0,0,0,0,6955,0,0,6454621.021,502438.5633,7.534368038,1.358738303,-566,-586.5
6992,2909.310691,448210.1791,261.9423344,0,0,0,0,6992,0,0,6455263.905,407148.019,6.00235033,1.255883932,-14,3.5
6993,3726,781550,1220.819049,0,0,0,0,6993,0,0,6455259.021,408113.5633,6.00235033,1.255883932,-153,-115
6994,3726,781550,2268.137679,0,0,0,0,6994,0,0,6455259.021,409338.5633,6.00235033,1.255883932,-206,-212
6995,3726,781550,3166.404948,1,22.88534949,0.022885349,2.93E-05,6995,0,0,6455259.021,410563.5633,6.00235033,1.255883932,-220,-220
6996,3726,781550,4222.559318,26,17329.47657,17.32947657,0.022173215,6996,15.32887311,1,6455259.021,411788.5633,6.00235033,1.255883932,-214,-216
6997,3726,781550,5350.254031,17,5547.990494,5.547990494,0.007098702,6997,0,0,6455259.021,413013.5633,6.147939205,1.23627913,-143,-179
6998,3726,781550,4735.317068,9,5093.274201,5.093274201,0.006516888,6998,0,0,6455259.021,414238.5633,6.147939205,1.23627913,-87,-83.5
6999,3726,781550,3626.309895,0,0,0,0,6999,0,0,6455259.021,415463.5633,6.147939205,1.23627913,-51,-71.5
7000,3726,781550,2551.731937,0,0,0,0,7000,0,0,6455259.021,416688.5633,6.147939205,1.23627913,-144,-195.5
7001,3726,781550,1364.424439,0,0,0,0,7001,0,0,6455259.021,417913.5633,6.467528343,NA,-234,-238
7002,3617.993729,616001.8501,325.8041767,0,0,0,0,7002,0,0,6455224.038,419027.4174,6.467528343,NA,-122,-49.5
7026,4548.010696,631884.5624,280.4677312,0,0,0,0,7026,0,0,6455279.609,458442.8654,7.401854515,2.133049965,-7,-2
7027,3726,781550,731.8347582,0,0,0,0,7027,0,0,6455259.021,459563.5633,7.401854515,2.133049965,-67,-61.5
7028,3726,781550,1182.64113,0,0,0,0,7028,0,0,6455259.021,460788.5633,7.401854515,2.133049965,-59,-58.5
7029,3726,781550,548.7649464,0,0,0,0,7029,0,0,6455259.021,462013.5633,7.401854515,2.133049965,-69,-55.5
7030,3726,781550,1087.685633,0,0,0,0,7030,0,0,6455259.021,463238.5633,7.401854515,2.133049965,-117,-109.5
7031,3726,781550,2146.215542,0,0,0,0,7031,0,0,6455259.021,464463.5633,7.726407528,6.638056755,-95,-95.5
7032,3726,781550,2530.896345,5,2772.59526,2.77259526,0.00354756,7032,0,0,6455259.021,465688.5633,7.726407528,6.638056755,-94,-93
