"","grid_ID","cell_length","cell_area","dist_shore_m","num_trks","trk_length_sum_m","trk_length_sum_km","stand_trk_length_m"
"5912",5912,3419.94731392,631925.319995,298.228547491,0,0,0,0
"5913",5913,4651.0877198,749265.763547,213.890977583,0,0,0,0
"5914",5914,3726,781550,817.445047169,0,0,0,0
"5915",5915,3726,781550,1091.5149694,0,0,0,0
"5916",5916,3726,781550,2148.75449353,0,0,0,0
"5917",5917,3726,781550,3323.27200489,0,0,0,0
"5918",5918,3726,781550,3771.26876543,3,556.339566038,0.556339566038,0.000711841297470411
"5919",5919,3726,781550,4357.67249956,23,19299.9037064,19.2999037064,0.0246943940968588
"5920",5920,3726,781550,5144.83184904,22,14945.3789796,14.9453789796,0.019122741960975
"5921",5921,3726,781550,5958.69954364,1,312.787152221,0.312787152221,0.000400213872715757
"5922",5922,3726,781550,6249.78536547,0,0,0,0
"5923",5923,3726,781550,6006.99578913,0,0,0,0
"5924",5924,3726,781550,6003.39859099,0,0,0,0
"5925",5925,3726,781550,5399.17778924,0,0,0,0
"5926",5926,3726,781550,4548.05657315,0,0,0,0
"5927",5927,3726,781550,3893.45350589,0,0,0,0
"5928",5928,3726,781550,3543.41612045,1,93.2625131434,0.0932625131434,0.000119330194029045
"5929",5929,3726,781550,3454.02426222,6,4208.533689,4.208533689,0.00538485533747041
"5930",5930,3726,781550,3016.03375546,13,11441.7554298,11.4417554298,0.0146398252572452
"5931",5931,3726,781550,2696.62996993,9,5799.23725988,5.79923725988,0.00742017434569765
"5932",5932,3726,781550,1903.03109299,0,0,0,0
"5933",5933,3726,781550,1321.54744354,0,0,0,0
"5934",5934,3726,781550,1356.94949304,0,0,0,0
"5935",5935,3726,781550,2103.01640798,2,1063.4208978,1.0634208978,0.00136065625718124
"5936",5936,3726,781550,3096.37728161,2,317.791010938,0.317791010938,0.000406616353320965
"5937",5937,3726,781550,4210.33582162,0,0,0,0
"5938",5938,3726,781550,4551.91611698,0,0,0,0
"5939",5939,3726,781550,3467.12997819,0,0,0,0
"5940",5940,3726,781550,2383.74422706,0,0,0,0
"5941",5941,3726,781550,1328.37510259,0,0,0,0
"5942",5942,3726,781550,571.790447748,0,0,0,0
"5943",5943,3227.23775002,589610.178606,377.23642285,0,0,0,0
"5944",5944,2150.61695551,269820.704334,205.872685993,0,0,0,0
"5945",5945,3606.113514,764534.916593,592.391006962,0,0,0,0
"5946",5946,597.670759829,7681.69924291,27.0927213231,0,0,0,0
"5947",5947,2818.60533433,444271.948231,293.231556247,0,0,0,0
"5948",5948,3726,781550,1254.71928894,0,0,0,0
"5949",5949,3726,781550,1868.5460066,0,0,0,0
"5950",5950,3726,781550,1571.30567169,0,0,0,0
"5951",5951,3726,781550,649.776833617,0,0,0,0
"5952",5952,3758.21348318,777443.982568,440.067495162,0,0,0,0
"5953",5953,4540.28930901,507994.982423,159.019832317,0,0,0,0
"5954",5954,1522.74278094,90927.470798,94.4291008908,0,0,0,0
"5955",5955,3503.65403475,702755.401772,371.350349181,0,0,0,0
"5956",5956,3726,781550,713.829369233,0,0,0,0
"5957",5957,3726,781550,760.961663496,0,0,0,0
"5958",5958,3726,781550,659.743545348,0,0,0,0
"5959",5959,3726,781550,858.848999554,0,0,0,0
"5960",5960,3726,781550,1159.27133419,0,0,0,0
"5961",5961,3726,781550,1812.10612645,0,0,0,0
"5962",5962,3726,781550,2699.42411817,0,0,0,0
"5963",5963,3726,781550,2403.28540889,0,0,0,0
"5964",5964,2967.34734211,513624.5796,18056.4575205,0,0,0,0
"5965",5965,3726,781550,17141.9884575,0,0,0,0
"5966",5966,3726,781550,16049.1656019,0,0,0,0
"5967",5967,3726,781550,14976.81257,0,0,0,0
"5968",5968,3726,781550,13929.657677,0,0,0,0
"5969",5969,3726,781550,12913.8321671,0,0,0,0
"5970",5970,3726,781550,11937.3367834,0,0,0,0
"5971",5971,3726,781550,11010.640659,0,0,0,0
"5972",5972,3726,781550,10147.3965115,0,0,0,0
"5973",5973,3726,781550,9365.16706751,0,0,0,0
"5974",5974,3726,781550,8685.86797293,0,0,0,0
"5975",5975,3726,781550,8135.32425192,0,0,0,0
"5976",5976,3726,781550,7741.05606004,0,0,0,0
"5977",5977,3726,781550,6868.50109587,0,0,0,0
"5978",5978,3726,781550,6019.49425897,0,0,0,0
"5979",5979,3726,781550,5316.54183341,0,0,0,0
"5980",5980,3726,781550,4358.34872406,0,0,0,0
"5981",5981,3726,781550,3527.11708031,0,0,0,0
"5982",5982,3726,781550,2974.13212382,0,0,0,0
"5983",5983,3726,781550,2730.16820445,0,0,0,0
"5984",5984,3726,781550,2782.94901983,0,0,0,0
"5985",5985,3726,781550,3318.71072861,3,882.979744924,0.882979744924,0.00112978023789137
"5986",5986,3726,781550,4152.97025666,6,2068.6939937,2.0686939937,0.00264691189776726
"5987",5987,3726,781550,4850.55448375,3,687.916030768,0.687916030768,0.000880194524685561
"5988",5988,3726,781550,5338.49253221,1,220.056471009,0.220056471009,0.000281564162253215
"5989",5989,3726,781550,6039.23639486,5,3988.04866897,3.98804866897,0.00510274284302988
"5990",5990,3726,781550,5145.12940613,1,84.1166221709,0.0841166221709,0.000107627947247009
"5991",5991,3726,781550,3925.82080905,0,0,0,0
"5992",5992,3726,781550,2704.16217363,0,0,0,0
"5993",5993,3726,781550,1480.18568104,0,0,0,0
"5994",5994,3673.38994244,623680.432262,382.095417091,0,0,0,0
"5995",5995,3607.83546865,611806.233418,418.211501415,0,0,0,0
"5996",5996,3726,781550,1252.60192381,0,0,0,0
"5997",5997,3726,781550,980.101476709,0,0,0,0
"5998",5998,2783.51309047,339728.714948,203.364806596,0,0,0,0
"5999",5999,1945.11984317,190687.890106,164.345190838,0,0,0,0
"6000",6000,3726,781550,866.247323923,0,0,0,0
"6001",6001,4200.14398532,660808.406908,476.860063271,0,0,0,0
"6002",6002,205.611448669,1331.46470838,14.5846077234,0,0,0,0
"6003",6003,2914.85385195,419855.277276,285.242109054,0,0,0,0
"6004",6004,2457.71614938,310962.872184,234.292954451,0,0,0,0
"6005",6005,1434.22384249,89127.2030085,98.1080060033,0,0,0,0
"6006",6006,2712.47527323,353434.713796,182.89861626,0,0,0,0
"6007",6007,1987.08761809,156053.55995,61.7310209884,0,0,0,0
"6008",6008,3730.74840565,780491.289864,499.432374527,0,0,0,0
"6009",6009,3726,781550,515.70738349,0,0,0,0
"6010",6010,3726,781550,969.034714861,0,0,0,0
"6011",6011,3726,781550,1601.61428129,0,0,0,0
"6012",6012,3726,781550,2447.63339801,0,0,0,0
"6013",6013,3726,781550,3523.90411278,2,307.023395469,0.307023395469,0.000392839095987461
"6014",6014,3726,781550,4373.89415416,22,17228.4175428,17.2284175428,0.0220439095935001
"6015",6015,3726,781550,4888.53675287,24,16767.2654068,16.7672654068,0.0214538614379118
"6016",6016,3726,781550,5627.24471624,4,560.012739414,0.560012739414,0.000716541154646536
"6017",6017,3726,781550,5948.51605714,0,0,0,0
"6018",6018,3726,781550,5633.09854808,0,0,0,0
"6019",6019,3726,781550,5372.93262125,0,0,0,0
"6020",6020,3726,781550,5368.91061428,0,0,0,0
"6021",6021,3726,781550,4960.89973996,0,0,0,0
"6022",6022,3726,781550,4072.8119125,0,0,0,0
"6023",6023,3726,781550,3325.95226733,1,538.455537377,0.538455537377,0.000688958527767897
"6024",6024,3726,781550,2917.73221162,13,8030.95495146,8.03095495146,0.0102756764781012
"6025",6025,3726,781550,2819.86303154,12,12105.0910267,12.1050910267,0.015488568903717
"6026",6026,3726,781550,2444.63629236,7,2341.15866795,2.34115866795,0.00299553281037682
"6027",6027,3726,781550,2059.63733383,0,0,0,0
"6028",6028,3726,781550,1452.05902167,0,0,0,0
"6029",6029,3726,781550,708.558067136,0,0,0,0
"6030",6030,3726,781550,783.380773796,0,0,0,0
"6031",6031,3726,781550,1715.96960215,0,0,0,0
"6032",6032,3726,781550,2843.00494833,2,1312.63770959,1.31263770959,0.00167953132824515
"6033",6033,3726,781550,4027.66093371,0,0,0,0
"6034",6034,3726,781550,4306.31033544,0,0,0,0
"6035",6035,3726,781550,3171.10417014,0,0,0,0
"6036",6036,3726,781550,2085.96646679,0,0,0,0
"6037",6037,3726,781550,1002.58071566,0,0,0,0
"6038",6038,3427.35714611,485677.039693,198.024634007,0,0,0,0
"6039",6039,1561.42458645,75084.5547958,60.5162482491,0,0,0,0
"6040",6040,1763.10602812,146209.1521,116.170503873,0,0,0,0
"6041",6041,3235.33989613,601432.2644,426.325804398,0,0,0,0
"6042",6042,3181.5079453,588364.6527,424.167507946,0,0,0,0
"6043",6043,3726,781550,1400.56230858,0,0,0,0
"6044",6044,3726,781550,2498.96096544,0,0,0,0
"6045",6045,3726,781550,1975.19491463,0,0,0,0
"6046",6046,3726,781550,1232.82825825,0,0,0,0
"6047",6047,3726,781550,1006.56318447,0,0,0,0
"6048",6048,3221.81386507,642088.739387,516.654926934,0,0,0,0
"6049",6049,401.913530768,6817.86713511,27.2122030016,0,0,0,0
"6050",6050,3378.69142144,605299.367503,321.880744582,0,0,0,0
"6051",6051,3726,781550,872.046987257,0,0,0,0
"6052",6052,3726,781550,1347.56317984,0,0,0,0
"6053",6053,3726,781550,1388.76177087,0,0,0,0
"6054",6054,3726,781550,1289.25991145,0,0,0,0
"6055",6055,3726,781550,1488.36536566,0,0,0,0
"6056",6056,3726,781550,1729.3862,0,0,0,0
"6057",6057,3726,781550,2320.18055575,0,0,0,0
"6058",6058,3726,781550,2305.57860682,0,0,0,0
"6059",6059,3726,781550,1804.28212344,0,0,0,0
"6060",6060,397.513545814,5865.35750461,18493.590868,0,0,0,0
"6061",6061,3534.20414246,719610.451187,17951.9343877,0,0,0,0
"6062",6062,3726,781550,16872.8551598,0,0,0,0
"6063",6063,3726,781550,15761.3828545,0,0,0,0
"6064",6064,3726,781550,14668.0055811,0,0,0,0
"6065",6065,3726,781550,13597.0892461,0,0,0,0
"6066",6066,3726,781550,12554.3830676,0,0,0,0
"6067",6067,3726,781550,11547.5314439,0,0,0,0
"6068",6068,3726,781550,10586.7691336,0,0,0,0
"6069",6069,3726,781550,9685.82102507,0,0,0,0
"6070",6070,3726,781550,8862.94686718,0,0,0,0
"6071",6071,3726,781550,8141.85331551,0,0,0,0
"6072",6072,3726,781550,7551.75301847,0,0,0,0
"6073",6073,3726,781550,7125.26644363,0,0,0,0
"6074",6074,3726,781550,6456.12354572,0,0,0,0
"6075",6075,3726,781550,5544.52098008,0,0,0,0
"6076",6076,3726,781550,4773.2847064,0,0,0,0
"6077",6077,3726,781550,3968.56126661,0,0,0,0
"6078",6078,3726,781550,3032.89708611,0,0,0,0
"6079",6079,3726,781550,2370.16186466,0,0,0,0
"6080",6080,3726,781550,2105.850559,0,0,0,0
"6081",6081,3726,781550,2173.84300244,0,0,0,0
"6082",6082,3726,781550,2824.44657743,1,574.021002612,0.574021002612,0.000734464848841405
"6083",6083,3726,781550,3769.72406434,6,4219.51737544,4.21951737544,0.00539890905948436
"6084",6084,3726,781550,4244.46707492,5,3498.00821138,3.49800821138,0.00447573182954385
"6085",6085,3726,781550,4794.48896825,0,0,0,0
"6086",6086,3726,781550,5564.17093404,4,2687.88550458,2.68788550458,0.00343917280350585
"6087",6087,3726,781550,5031.4259624,4,1396.1522537,1.3961522537,0.00178638891139402
"6088",6088,3726,781550,3877.183027,0,0,0,0
"6089",6089,3726,781550,2734.15249059,0,0,0,0
"6090",6090,3726,781550,1524.63475086,0,0,0,0
"6091",6091,3934.55074657,751041.341657,422.68918838,0,0,0,0
"6092",6092,3854.35634445,770450.808847,533.336897785,0,0,0,0
"6093",6093,3726,781550,1624.73640589,0,0,0,0
"6094",6094,3711.9003793,778875.871417,588.609882523,0,0,0,0
"6095",6095,2163.64998861,177264.871711,104.46754131,0,0,0,0
"6096",6096,1929.76030261,201282.398502,150.913023462,0,0,0,0
"6097",6097,3726,781550,920.24398104,0,0,0,0
"6098",6098,3566.80169551,728125.325761,534.752245563,0,0,0,0
"6099",6099,268.843083902,2749.05911694,15.695304087,0,0,0,0
"6100",6100,3082.79214798,223920.673106,112.612873826,0,0,0,0
"6101",6101,3798.48813335,752429.0131,410.698034098,0,0,0,0
"6102",6102,2132.46115495,144308.388822,128.884064018,0,0,0,0
"6103",6103,2483.5327186,367499.50328,301.540809231,0,0,0,0
"6104",6104,3944.29222018,691868.836369,349.335101674,0,0,0,0
"6105",6105,3431.89229319,578621.376448,292.059515009,0,0,0,0
"6106",6106,4168.12714304,501087.555984,232.230423852,0,0,0,0
"6107",6107,3741.5894784,774165.374924,585.494034187,0,0,0,0
"6108",6108,3726,781550,1381.78066448,0,0,0,0
"6109",6109,3726,781550,2180.14212464,0,0,0,0
"6110",6110,3726,781550,2859.85325299,1,314.105661992,0.314105661992,0.000401900917397479
"6111",6111,3726,781550,3821.74718861,22,14734.3437667,14.7343437667,0.0188527205766746
"6112",6112,3726,781550,4902.44760489,25,18505.8293915,18.5058293915,0.0236783691273751
"6113",6113,3726,781550,5442.45914591,5,1128.22149418,1.12822149418,0.00144356918198452
"6114",6114,3726,781550,5834.7315514,0,0,0,0
"6115",6115,3726,781550,5338.50394771,0,0,0,0
"6116",6116,3726,781550,5016.41173069,0,0,0,0
"6117",6117,3726,781550,4739.92610641,0,0,0,0
"6118",6118,3726,781550,4735.03444603,0,0,0,0
"6119",6119,3726,781550,4456.65801302,0,0,0,0
"6120",6120,3726,781550,3632.41562109,7,4409.90795171,4.40990795171,0.00564251545225513
"6121",6121,3726,781550,2789.09031165,17,15080.7956329,15.0807956329,0.0192960087427548
"6122",6122,3726,781550,2292.04830279,14,9157.53659879,9.15753659879,0.0117171474618259
"6123",6123,3726,781550,2187.93496916,1,829.693588221,0.829693588221,0.00106160013846971
"6124",6124,3726,781550,1873.23882925,0,0,0,0
"6125",6125,3726,781550,1423.54722404,0,0,0,0
"6126",6126,3726,781550,1046.95412542,0,0,0,0
"6127",6127,3521.61386728,608921.309455,252.2599424,0,0,0,0
"6128",6128,3706.43400794,694959.777471,401.179655074,0,0,0,0
"6129",6129,3726,781550,1501.25432277,0,0,0,0
"6130",6130,3726,781550,2718.80304589,2,1309.17915398,1.30917915398,0.00167510607636108
"6131",6131,3726,781550,3940.97265444,0,0,0,0
"6132",6132,3726,781550,4109.59313253,0,0,0,0
"6133",6133,3726,781550,2943.97398858,0,0,0,0
"6134",6134,3726,781550,1790.86598599,0,0,0,0
"6135",6135,3726,781550,704.802955389,0,0,0,0
"6136",6136,1728.25764657,117666.9142,104.206325864,0,0,0,0
"6137",6137,418.140806225,10531.1635068,46.8031660912,0,0,0,0
"6138",6138,2105.60549708,160258.158953,147.690921331,0,0,0,0
"6139",6139,715.172331511,17706.2130703,38.3164139187,0,0,0,0
"6140",6140,3600.29861379,753023.006441,565.918440401,0,0,0,0
"6141",6141,3726,781550,1661.41681021,0,0,0,0
"6142",6142,3726,781550,2779.34671316,0,0,0,0
"6143",6143,3726,781550,2411.0451119,0,0,0,0
"6144",6144,3726,781550,1852.46028167,0,0,0,0
"6145",6145,3726,781550,1508.5544014,0,0,0,0
"6146",6146,3207.39968206,589602.541661,439.259825845,0,0,0,0
"6147",6147,2703.96080473,335031.8235,196.056387669,0,0,0,0
"6148",6148,3726,781550,714.584777696,0,0,0,0
"6149",6149,3726,781550,1419.04485371,0,0,0,0
"6150",6150,3726,781550,1981.29699046,0,0,0,0
"6151",6151,3726,781550,2016.56187825,0,0,0,0
"6152",6152,3726,781550,1918.77627756,0,0,0,0
"6153",6153,3726,781550,2117.88173177,0,0,0,0
"6154",6154,3726,781550,2333.21979328,0,0,0,0
"6155",6155,3726,781550,2325.92635497,0,0,0,0
"6156",6156,3726,781550,1723.48504443,0,0,0,0
"6157",6157,3726,781550,1222.0174337,0,0,0,0
"6158",6158,1845.56834211,155777.0786,18308.4505629,0,0,0,0
"6159",6159,3726,781550,17765.8690745,0,0,0,0
"6160",6160,3726,781550,16623.8624336,0,0,0,0
"6161",6161,3726,781550,15494.5393753,0,0,0,0
"6162",6162,3726,781550,14380.8883138,0,0,0,0
"6163",6163,3726,781550,13286.8505273,0,0,0,0
"6164",6164,3726,781550,12217.6959847,0,0,0,0
"6165",6165,3726,781550,11180.5654337,0,0,0,0
"6166",6166,3726,781550,10185.2462738,0,0,0,0
"6167",6167,3726,781550,9245.25228957,0,0,0,0
"6168",6168,3726,781550,8379.22359998,0,0,0,0
"6169",6169,3726,781550,7612.44614952,0,0,0,0
"6170",6170,3726,781550,6977.7170063,0,0,0,0
"6171",6171,3726,781550,6513.75336199,0,0,0,0
"6172",6172,3726,781550,6071.44425308,0,0,0,0
"6173",6173,3726,781550,5104.99998357,0,0,0,0
"6174",6174,3726,781550,4256.40278995,0,0,0,0
"6175",6175,3726,781550,3569.17931282,0,0,0,0
"6176",6176,3726,781550,2601.31268041,0,0,0,0
"6177",6177,3726,781550,1789.96107204,0,0,0,0
"6178",6178,3726,781550,1493.14524717,0,0,0,0
"6179",6179,3726,781550,1587.59867459,0,0,0,0
"6180",6180,3726,781550,2399.00896983,0,0,0,0
"6181",6181,3726,781550,3365.72869932,6,3467.47220715,3.46747220715,0.00443666074742499
"6182",6182,3726,781550,3649.27536646,11,6386.75044373,6.38675044373,0.00817190255739236
"6183",6183,3726,781550,4276.54468197,1,335.230756364,0.335230756364,0.000428930658772951
"6184",6184,3726,781550,5124.61785243,1,496.494272243,0.496494272243,0.000635268725280532
"6185",6185,3726,781550,4879.84515552,5,3456.23470759,3.45623470759,0.00442228226932378
"6186",6186,3726,781550,3680.83256851,0,0,0,0
"6187",6187,3726,781550,2504.50110594,0,0,0,0
"6188",6188,3726,781550,1411.49806923,0,0,0,0
"6189",6189,3726,781550,828.931221875,0,0,0,0
"6190",6190,3726,781550,956.782054264,0,0,0,0
"6191",6191,3726,781550,1092.77654502,0,0,0,0
"6192",6192,3321.52521762,628783.050684,427.319537685,0,0,0,0
"6193",6193,2333.08413773,277598.996656,188.202596362,0,0,0,0
"6194",6194,3726,781550,976.367160375,0,0,0,0
"6195",6195,3726,781550,737.283889513,0,0,0,0
"6196",6196,2128.61177639,213992.809033,171.301334688,0,0,0,0
"6197",6197,3639.072603,203794.350108,84.4047583215,0,0,0,0
"6198",6198,5812.66129137,595052.814141,183.917378234,0,0,0,0
"6199",6199,6324.04549983,396892.567189,58.6757532705,0,0,0,0
"6200",6200,2016.93165146,81821.6572874,0,0,0,0,0
"6201",6201,4264.99748037,691142.627619,355.880577264,0,0,0,0
"6202",6202,3726,781550,631.162285768,0,0,0,0
"6203",6203,3842.50049262,727736.932078,244.921053773,0,0,0,0
"6204",6204,3726,781550,738.818645754,0,0,0,0
"6205",6205,3726,781550,1870.69508094,0,0,0,0
"6206",6206,3726,781550,2705.03449527,1,348.428384931,0.348428384931,0.000445817138930331
"6207",6207,3726,781550,3343.75537476,21,12221.0896773,12.2210896773,0.0156369901827138
"6208",6208,3726,781550,4196.15192185,26,20591.3765088,20.5913765088,0.0263468447428827
"6209",6209,3726,781550,5199.60882147,5,1801.25973068,1.80125973068,0.00230472743993347
"6210",6210,3726,781550,6013.07072348,0,0,0,0
"6211",6211,3726,781550,5288.94709697,0,0,0,0
"6212",6212,3726,781550,4735.87304701,0,0,0,0
"6213",6213,3726,781550,4399.7249133,0,0,0,0
"6214",6214,3726,781550,4108.46468113,0,0,0,0
"6215",6215,3726,781550,4101.18384715,1,391.122996528,0.391122996528,0.000500445264574243
"6216",6216,3726,781550,3850.64808886,11,7711.34285222,7.71134285222,0.00986673002651142
"6217",6217,3726,781550,3194.13757181,17,16473.6409737,16.4736409737,0.0210781664304267
"6218",6218,3726,781550,2304.38257425,11,5520.71664939,5.52071664939,0.00706380481017209
"6219",6219,3726,781550,1669.00888509,1,787.882498445,0.787882498445,0.00100810248665472
"6220",6220,3726,781550,1560.31511136,0,0,0,0
"6221",6221,3726,781550,1301.84136615,0,0,0,0
"6222",6222,3726,781550,790.541239449,0,0,0,0
"6223",6223,3697.84909526,780379.533974,642.828859931,0,0,0,0
"6224",6224,3622.42722832,335831.141569,0,0,0,0,0
"6225",6225,3644.79010294,753831.624837,475.575374011,0,0,0,0
"6226",6226,3726,781550,1541.77346188,0,0,0,0
"6227",6227,3726,781550,2741.38484502,2,900.782926207,0.900782926207,0.00115255956267289
"6228",6228,3726,781550,3956.58518539,0,0,0,0
"6229",6229,3726,781550,3913.36421251,0,0,0,0
"6230",6230,3726,781550,2747.74506857,0,0,0,0
"6231",6231,3726,781550,1582.12592462,0,0,0,0
"6232",6232,3510.85657522,688621.144902,487.007174969,0,0,0,0
"6233",6233,81.0018865212,244.9763035,4.74039755518,0,0,0,0
"6234",6234,1588.73301419,110261.361367,91.0823242053,0,0,0,0
"6235",6235,3726,781550,790.427564665,0,0,0,0
"6236",6236,3726,781550,1922.27131184,0,0,0,0
"6237",6237,3726,781550,3040.20121479,0,0,0,0
"6238",6238,3726,781550,2922.15162379,0,0,0,0
"6239",6239,3726,781550,2481.41908512,0,0,0,0
"6240",6240,3726,781550,1588.8113959,0,0,0,0
"6241",6241,3682.33606182,754934.804565,439.740214644,0,0,0,0
"6242",6242,3658.65122501,752993.459333,461.071094127,0,0,0,0
"6243",6243,3726,781550,1211.01506658,0,0,0,0
"6244",6244,3726,781550,1966.04272016,0,0,0,0
"6245",6245,3726,781550,2596.56433829,0,0,0,0
"6246",6246,3726,781550,2644.36198562,0,0,0,0
"6247",6247,3726,781550,2549.44694212,0,0,0,0
"6248",6248,3726,781550,2669.76666437,0,0,0,0
"6249",6249,3726,781550,2469.88772761,0,0,0,0
"6250",6250,3726,781550,1876.37156148,0,0,0,0
"6251",6251,3726,781550,1141.39148204,0,0,0,0
"6252",6252,3726,781550,639.923871312,0,0,0,0
"6253",6253,2509.67888828,367628.3281,17939.1141668,0,0,0,0
"6254",6254,3726,781550,17401.421738,0,0,0,0
"6255",6255,3726,781550,16395.9278841,0,0,0,0
"6256",6256,3726,781550,15249.7344049,0,0,0,0
"6257",6257,3726,781550,14116.7842536,0,0,0,0
"6258",6258,3726,781550,13000.5402158,0,0,0,0
"6259",6259,3726,781550,11905.7021693,0,0,0,0
"6260",6260,3726,781550,10838.7588028,0,0,0,0
"6261",6261,3726,781550,9808.81698397,0,0,0,0
"6262",6262,3726,781550,8828.8356461,0,0,0,0
"6263",6263,3726,781550,7917.3882756,0,0,0,0
"6264",6264,3726,781550,7100.9144022,0,0,0,0
"6265",6265,3726,781550,6415.77614853,0,0,0,0
"6266",6266,3726,781550,5907.84493947,0,0,0,0
"6267",6267,3726,781550,5623.98565831,0,0,0,0
"6268",6268,3726,781550,4711.09591985,0,0,0,0
"6269",6269,3726,781550,3775.69284065,0,0,0,0
"6270",6270,3726,781550,3048.47357609,0,0,0,0
"6271",6271,3726,781550,2267.14520154,0,0,0,0
"6272",6272,3726,781550,1264.71925568,0,0,0,0
"6273",6273,3726,781550,915.667451325,0,0,0,0
"6274",6274,3726,781550,1055.93870721,0,0,0,0
"6275",6275,3726,781550,2084.96465339,0,0,0,0
"6276",6276,3726,781550,2730.29779971,2,674.105749846,0.674105749846,0.000862524150529077
"6277",6277,3726,781550,3071.32034319,15,8061.08819398,8.06108819398,0.0103142322231207
"6278",6278,3726,781550,3795.34351108,10,4183.7661325,4.1837661325,0.00535316503422686
"6279",6279,3726,781550,4728.34673159,0,0,0,0
"6280",6280,3726,781550,4807.53772684,5,3335.79580792,3.33579580792,0.00426817965315079
"6281",6281,3726,781550,3584.41887208,1,544.959301544,0.544959301544,0.000697280150398567
"6282",6282,3726,781550,2363.2495226,0,0,0,0
"6283",6283,3726,781550,1150.25560707,0,0,0,0
"6284",6284,3965.27293504,777489.072682,196.704942388,0,0,0,0
"6285",6285,3726,781550,842.293355836,0,0,0,0
"6286",6286,3726,781550,476.198939899,0,0,0,0
"6287",6287,4315.58435777,477545.402591,173.840011291,0,0,0,0
"6288",6288,1487.48874338,82602.2375916,66.7388429059,0,0,0,0
"6289",6289,271.302481474,1480.9796221,3.0843776897,0,0,0,0
"6290",6290,3344.70536568,581899.689781,305.3419242,0,0,0,0
"6291",6291,3726,781550,740.450316176,0,0,0,0
"6292",6292,3726,781550,1105.19152688,0,0,0,0
"6293",6293,3456.85162119,642847.5438,288.095493691,0,0,0,0
"6294",6294,529.370343912,10428.6842002,35.9813509279,0,0,0,0
"6295",6295,619.587548064,18574.0736898,47.742405026,0,0,0,0
"6296",6296,4078.50377985,609034.82955,128.797021292,0,0,0,0
"6297",6297,3726,781550,719.066290044,0,0,0,0
"6298",6298,4895.15286316,615439.574173,197.589963423,0,0,0,0
"6299",6299,1729.62726281,141519.700283,143.773107788,0,0,0,0
"6300",6300,4875.3228592,596893.643184,211.347518791,0,0,0,0
"6301",6301,3726,781550,783.538534428,0,0,0,0
"6302",6302,3726,781550,1220.21386203,0,0,0,0
"6303",6303,3726,781550,838.919267047,0,0,0,0
"6304",6304,3726,781550,1169.65309523,0,0,0,0
"6305",6305,3726,781550,2115.10498416,1,362.647211305,0.362647211305,0.000464010250534195
"6306",6306,3726,781550,3147.84365651,20,10231.0352686,10.2310352686,0.0130906983156548
"6307",6307,3726,781550,3872.56083023,26,22817.7962443,22.8177962443,0.0291955680945557
"6308",6308,3726,781550,4628.5762745,7,2627.4089755,2.6274089755,0.00336179256029685
"6309",6309,3726,781550,5554.45400322,0,0,0,0
"6310",6310,3726,781550,5591.12651914,0,0,0,0
"6311",6311,3726,781550,4766.12195733,0,0,0,0
"6312",6312,3726,781550,4143.84490963,0,0,0,0
"6313",6313,3726,781550,3783.03809591,0,0,0,0
"6314",6314,3726,781550,3479.38968468,5,2008.96645563,2.00896645563,0.0025704899950483
"6315",6315,3726,781550,3467.33324828,17,13982.2572589,13.9822572589,0.0178904193703538
"6316",6316,3726,781550,3256.8802194,17,14169.3021322,14.1693021322,0.0181297449071716
"6317",6317,3726,781550,2755.85952253,7,2315.9143277,2.3159143277,0.00296323245819205
"6318",6318,3726,781550,1865.65345294,1,696.800251138,0.696800251138,0.000891561961663361
"6319",6319,3726,781550,1063.40629135,0,0,0,0
"6320",6320,3726,781550,934.056139921,0,0,0,0
"6321",6321,3726,781550,730.443903044,0,0,0,0
"6322",6322,4043.81960176,756979.414663,192.861069825,0,0,0,0
"6323",6323,3281.74048792,580961.135258,349.376511538,0,0,0,0
"6324",6324,1968.43901002,150565.189384,49.0491079237,0,0,0,0
"6325",6325,3726,781550,772.585931103,0,0,0,0
"6326",6326,3726,781550,1820.56427348,0,0,0,0
"6327",6327,3726,781550,2907.33206473,1,653.541729932,0.653541729932,0.000836212308786386
"6328",6328,3726,781550,4073.32237803,0,0,0,0
"6329",6329,3726,781550,3717.1352925,0,0,0,0
"6330",6330,3726,781550,2551.51614855,0,0,0,0
"6331",6331,3726,781550,1385.89700461,0,0,0,0
"6332",6332,2996.50124929,538471.7448,403.541521705,0,0,0,0
"6333",6333,1621.24846651,110127.1259,86.31038817,0,0,0,0
"6334",6334,3726,781550,785.085527695,0,0,0,0
"6335",6335,3726,781550,2010.04258531,0,0,0,0
"6336",6336,3726,781550,3234.99964293,0,0,0,0
"6337",6337,3726,781550,3475.46970829,0,0,0,0
"6338",6338,3726,781550,2930.04694861,0,0,0,0
"6339",6339,3726,781550,1798.95103467,0,0,0,0
"6340",6340,3726,781550,942.615790875,0,0,0,0
"6341",6341,3726,781550,949.397179036,0,0,0,0
"6342",6342,3726,781550,1707.44535546,0,0,0,0
"6343",6343,3726,781550,2011.43398182,0,0,0,0
"6344",6344,3726,781550,2259.84375582,0,0,0,0
"6345",6345,3726,781550,2946.90454564,0,0,0,0
"6346",6346,3726,781550,2721.55662636,0,0,0,0
"6347",6347,3726,781550,2091.90927648,0,0,0,0
"6348",6348,3726,781550,1832.04044185,0,0,0,0
